"player_id","name","week","team","number","position","dob"
"00-0038780","Josh Vann",2,"CAR","","WR",NA
"00-0038781","Rejzohn  Wright",1,"NO","25","CB","09/04/2000"
"00-0038781","Rejzohn Wright",2,"CAR","","DB",NA
"00-0038782","Eku Leota",2,"CAR","","OLB",NA
"00-0038783","Nate Adkins",2,"DEN","","TE","07/09/1999"
"00-0038784","Seth Benson",2,"DEN","","LB","07/27/1999"
"00-0038785","Henry Byrd",2,"DEN","","T","07/01/1999"
"00-0038788","Art  Green",1,"NYG","23","CB","04/29/2000"
"00-0038788","Art Green",2,"DEN","","DB",NA
"00-0038789","Taylor Grimes",2,"DEN","","WR","03/26/2000"
"00-0038790","Marcus Haynes",2,"DEN","","DE",NA
"00-0038791","Thomas  Incoom",1,"CAR","48","OLB","02/01/1999"
"00-0038791","Thomas Incoom",2,"DEN","","OLB","02/19/1999"
"00-0038792","Demontrey Jacobs",2,"DEN","","T",NA
"00-0038794","Jaleel McLaughlin",2,"DEN","","RB","09/13/2000"
"00-0038795","PJ  Mustipher",1,"ARI","79","NT","11/10/1998"
"00-0038795","P.J. Mustipher",2,"DEN","","DT","11/10/1999"
"00-0038796","Alex  Palczewski",1,"DEN","63","T","08/03/1999"
"00-0038796","Alex Palczewski",2,"DEN","","T","08/03/1999"
"00-0038797","Emanuel  Wilson",1,"GB","23","RB","05/08/1999"
"00-0038797","Emanuel Wilson",2,"GB","","RB","05/08/1999"
"00-0038798","Alan Ali",2,"MIN","","C",NA
"00-0038799","Calvin Avery",2,"MIN","","DT","09/04/1999"
"00-0038800","Abraham Beauplan",2,"MIN","","LB",NA
"00-0038801","Andre Carter",2,"MIN","","OLB","05/12/1979"
"00-0038802","Jacky Chen",2,"MIN","","T",NA
"00-0038803","C.J. Coldon",2,"MIN","","DB",NA
"00-0038804","Wilson Huber",2,"MIN","","LB",NA
"00-0038805","Cephus Johnson",2,"MIN","","QB","09/21/1999"
"00-0038807","Ivan  Pace Jr.",1,"MIN","","ILB","12/16/2000"
"00-0038807","Ivan Pace",2,"MIN","","ILB","12/16/2000"
"00-0038808","Jack Podlesny",2,"MIN","","K",NA
"00-0038809","Ben Sims",2,"GB","","TE","05/16/2000"
"00-0038810","Thayer Thomas",2,"MIN","","WR",NA
"00-0038811","NaJee Thompson",2,"MIN","","CB","07/07/2000"
"00-0038812","Jaylin Williams",2,"MIN","","DB","02/26/2000"
"00-0038814","Taye Barber",2,"TB","17","WR","10/24/1999"
"00-0038815","Brandon Bouyer-Randle",2,"TB","53","LB","05/02/1997"
"00-0038816","Ronnie Brown",2,"TB","43","RB",NA
"00-0038817","Evan  Deckers",1,"TB","86","LS","02/23/1999"
"00-0038817","Evan Deckers",2,"TB","86","LS","02/23/1999"
"00-0038818","Luke Haggard",2,"TB","72","T","01/03/2000"
"00-0038819","Keenan Isaac",2,"TB","16","DB",NA
"00-0038820","Christian Izien",2,"TB","29","SS","06/08/2000"
"00-0038821","Rakim Jarrett",2,"TB","18","WR","01/24/2001"
"00-0038823","Kaevon  Merriweather",1,"TB","26","SS","12/20/1999"
"00-0038823","Kaevon Merriweather",2,"TB","26","FS","12/20/1999"
"00-0038824","Ryan  Miller",1,"TB","81","WR","02/20/2000"
"00-0038824","Ryan Miller",2,"TB","81","TE","02/20/2000"
"00-0038825","Chris Murray",2,"TB","56","C",NA
"00-0038826","Raiqwon O'Neal",2,"SEA","76","T","01/12/2000"
"00-0038827","Derrek Pitts",2,"TB","38","CB","08/08/1998"
"00-0038828","Tanner Taula",2,"TB","84","TE",NA
"00-0038829","Kade Warner",2,"TB","85","WR","09/29/1998"
"00-0038830","Kazmeir Allen",2,"WAS","10","WR",NA
"00-0038831","Zion Bowens",2,"WAS","84","WR","08/13/1999"
"00-0038832","Mason Brooks",2,"WAS","64","G","10/11/1999"
"00-0038835","Joshua Pryor",2,"WAS","59","DT",NA
"00-0038836","Jalen Sample",2,"WAS","18","WR","03/19/1999"
"00-0038837","Kendall Smith",2,"WAS","40","DB","01/03/1999"
"00-0038838","D.J. Stirgus",2,"WAS","41","DB",NA
"00-0038839","Mitchell  Tinsley",1,"CIN","82","WR","09/15/1999"
"00-0038839","Mitchell Tinsley",2,"WAS","86","WR","09/15/1999"
"00-0038840","Brycen  Tremayne",1,"CAR","87","WR","11/18/1999"
"00-0038840","Brycen Tremayne",2,"WAS","89","WR",NA
"00-0038841","Nick Whiteside",2,"WAS","23","DB",NA
"00-0038842","Shakel Brown",2,"TEN","","DT","12/04/1998"
"00-0038843","Jacob Copeland",2,"TEN","","WR","06/20/1999"
"00-0038844","Tre'Shaun Harrison",2,"TEN","","WR",NA
"00-0038845","Matthew Jackson",2,"TEN","","SS","11/09/1998"
"00-0038846","Steven Jones",2,"TEN","","DB","02/01/1999"
"00-0038847","Tyreque Jones",2,"TEN","","DB","01/04/1999"
"00-0038848","Anthony Kendall",2,"TEN","","CB","12/17/1999"
"00-0038850","T.K. McLendon",2,"TEN","","DE",NA
"00-0038851","Caleb  Murphy",1,"LAC","50","OLB","12/15/1999"
"00-0038851","Caleb Murphy",2,"TEN","","OLB","12/15/1999"
"00-0038852","John Ojukwu",2,"TEN","","T",NA
"00-0038853","Otis Reese",2,"TEN","","ILB","07/02/1998"
"00-0038854","Thomas Rush",2,"TEN","","LB",NA
"00-0038855","Trey Wolff",2,"TEN","","K","02/22/2000"
"00-0038856","Brevin Allen",2,"LAC","","DE","09/22/2000"
"00-0038857","Tyler Baker-Williams",2,"LAC","","DB","11/23/1999"
"00-0038858","Johari Branch",2,"LAC","","C","09/18/1998"
"00-0038859","Cameron Brown",2,"LAC","","DB",NA
"00-0038860","Terrell Bynum",2,"LAC","","WR",NA
"00-0038861","Jerrod Clark",2,"LAC","","DT",NA
"00-0038862","Elijah Dotson",2,"LAC","","RB","01/19/1999"
"00-0038863","Nathan East",2,"LAC","","LB",NA
"00-0038864","Michael Ezeike",2,"LAC","","TE",NA
"00-0038865","Andrew Farmer",2,"LAC","","LB",NA
"00-0038866","A.J. Finley",2,"LAC","","FS","09/14/2001"
"00-0038867","Tyler Hoosman",2,"LAC","","RB","05/07/1999"
"00-0038868","Mikel Jones",2,"LAC","","LB","10/11/2000"
"00-0038869","Terrance Lang",2,"LAC","","DE","01/23/1999"
"00-0038870","Nicolas Melsop",2,"LAC","","T",NA
"00-0038871","Tiawan Mullen",2,"LAC","","DB",NA
"00-0038872","Amechi Uzodinma",2,"LAC","","DB","06/01/2000"
"00-0038873","Ontaria Wilson",2,"LAC","","WR",NA
"00-0038874","Ronald Awatt",2,"SF","","RB",NA
"00-0038875","Jack Colletto",2,"SF","","LB",NA
"00-0038876","Joey Fisher",2,"SF","","G",NA
"00-0038877","D'Shawn Jamison",2,"CAR","","CB","06/04/1999"
"00-0038878","Khalan Laborn",2,"SF","","RB",NA
"00-0038879","Corey Luciano",2,"SF","","C",NA
"00-0038880","Ilm Manning",2,"ARI","","G","07/23/1999"
"00-0038882","Spencer Waege",2,"SF","","DE",NA
"00-0038883","Isaiah Winstead",2,"SF","","WR","08/09/1999"
"00-0038885","Avery Young",2,"SF","","DB",NA
"00-0038886","Malachi Carter",2,"CIN","","WR",NA
"00-0038887","Mac Hippenhammer",2,"CIN","","WR",NA
"00-0038888","Tautala Pesefea",2,"CIN","","DT",NA
"00-0038889","Larry Brooks",2,"CIN","","DB",NA
"00-0038890","Shaka  Heyward",1,"CIN","50","OLB","04/19/2000"
"00-0038890","Shaka Heyward",2,"CIN","","LB","04/19/2000"
"00-0038891","Shedrick Jackson",2,"CIN","","WR",NA
"00-0038892","Jaxson Kirkland",2,"CIN","","T","07/30/1998"
"00-0038893","Devonnsha Maxwell",2,"CIN","","DT","05/05/1999"
"00-0038894","Jaylen Moody",2,"CIN","","LB","11/06/1998"
"00-0038895","Tyler Murray",2,"CIN","","LB","02/15/1999"
"00-0038896","Jacob  Saylors",1,"DET","25","RB","03/08/2000"
"00-0038896","Jacob Saylors",2,"CIN","","RB",NA
"00-0038897","Christian Trahan",2,"CIN","","TE",NA
"00-0038898","Calvin Tyler",2,"CIN","","RB",NA
"00-0038899","Nick Anderson",2,"NO","","LB","01/27/2000"
"00-0038901","Jerron Cage",2,"NO","","DT",NA
"00-0038902","Shaquan Davis",2,"NO","","WR",NA
"00-0038903","Mark Evans",2,"NO","","T",NA
"00-0038905","Blake  Grupe",1,"NO","19","K","11/05/1998"
"00-0038905","Blake Grupe",2,"NO","","K","11/05/1998"
"00-0038906","Lou Hedley",2,"NO","","P","06/26/1993"
"00-0038907","Anthony Johnson",2,"NO","","DB",NA
"00-0038908","Anfernee Orji",2,"NO","","LB",NA
"00-0038909","Alex Pihlstrom",2,"NO","","T","04/28/1999"
"00-0038910","SaRodorick Thompson",2,"SEA","","RB",NA
"00-0038911","Malik Cunningham",2,"NE","","QB","10/06/1998"
"00-0038912","Jourdan Heilig",2,"NE","","LB","04/25/2001"
"00-0038913","Johnny Lumpkin",2,"NE","","TE","09/03/1997"
"00-0038914","McClendon Curtis",2,"SEA","","G","09/16/1999"
"00-0038915","Jaydon Grant",2,"LV","","DB",NA
"00-0038916","Azizi Hearn",2,"LV","","DB","06/05/1999"
"00-0038919","Adam Plant",2,"LV","","DE",NA
"00-0038920","John Samuel Shenker",2,"LV","","TE",NA
"00-0038921","George Tarlas",2,"LV","","DE","09/28/1998"
"00-0038922","Drake  Thomas",1,"SEA","42","ILB","02/25/2000"
"00-0038922","Drake Thomas",2,"SEA","","ILB","02/25/2000"
"00-0038923","Dalton Wagner",2,"LV","","T","10/05/1998"
"00-0038924","Silas Dzansi",2,"TB","61","T",NA
"00-0038925","Ikenna Enechukwu",2,"ATL","79","LB",NA
"00-0038926","Keilahn Harris",2,"ATL","86","WR",NA
"00-0038927","Mike Jones",2,"ATL","45","LB","12/19/1998"
"00-0038928","Xavier Malone",2,"ATL","82","WR","03/06/2000"
"00-0038930","Carlos  Washington",1,"ATL","26","RB","12/26/1998"
"00-0038930","Carlos Washington",2,"ATL","29","RB",NA
"00-0038931","Quavian White",2,"ARI","","CB","06/12/2000"
"00-0038932","Darnell  Wright",1,"CHI","58","T","08/10/2001"
"00-0038932","Darnell Wright",2,"CHI","58","T","08/10/2001"
"00-0038933","Dalton  Kincaid",1,"BUF","86","TE","10/18/1999"
"00-0038933","Dalton Kincaid",2,"BUF","86","TE","10/18/1999"
"00-0038934","Anton  Harrison",1,"JAX","77","T","02/02/2002"
"00-0038934","Anton Harrison",2,"JAX","76","T","02/02/2002"
"00-0038935","Brenton  Strange",1,"JAX","85","TE","12/27/2000"
"00-0038935","Brenton Strange",2,"JAX","85","TE","12/27/2000"
"00-0038936","Juice  Scruggs",1,"HOU","70","C","01/19/2000"
"00-0038936","Juice Scruggs",2,"HOU","","C",NA
"00-0038937","Zacch Pickens",2,"CHI","96","DT","03/06/2000"
"00-0038938","Jalin  Hyatt",1,"NYG","13","WR","09/25/2001"
"00-0038938","Jalin Hyatt",2,"NYG","","WR","09/25/2001"
"00-0038939","Brodric Martin",2,"DET","98","DT","05/24/1999"
"00-0038940","Tyler  Lacy",1,"DET","78","DT","11/10/1999"
"00-0038940","Tyler Lacy",2,"JAX","59","DE","11/10/1999"
"00-0038941","Tyler Scott",2,"CHI","13","WR","10/12/2001"
"00-0038942","B.J. Wilson",2,"CAR","60","T",NA
"00-0038943","Kelechi Anyalebechi",2,"LAR","","LB",NA
"00-0038946","Cameron McCutcheon",2,"LAR","","DB","04/03/2000"
"00-0038947","Grant Miller",2,"LAR","","G",NA
"00-0038948","Christian Sims",2,"LAR","","TE",NA
"00-0038949","DeAndre Square",2,"LAR","","LB","08/15/2000"
"00-0038950","Rashad Torrence",2,"LAR","","DB","03/20/2002"
"00-0038951","Sean  Tucker",1,"TB","44","RB","10/25/2001"
"00-0038951","Sean Tucker",2,"TB","44","RB","10/25/2001"
"00-0038953","Dylan Drummond",2,"DET","","WR",NA
"00-0038954","Izaiah Gathings",2,"KC","","WR","09/18/2000"
"00-0038955","Latavious Brini",2,"JAX","","DB",NA
"00-0038956","Ekow Boye-Doe",2,"KC","","DB","11/04/1999"
"00-0038957","Alfonzo Graham",2,"PIT","","RB",NA
"00-0038958","Markees  Watts",1,"TB","58","OLB","12/07/1999"
"00-0038958","Markees Watts",2,"TB","58","OLB","12/07/1999"
"00-0038959","Kedrick Whitehead",2,"TB","25","DB",NA
"00-0038960","L.J. Davis",2,"TEN","","DB","12/30/1998"
"00-0038961","Eric Garror",2,"TEN","","CB","03/31/2000"
"00-0038962","Gavin Holmes",2,"TEN","","WR",NA
"00-0038963","Armani Marsh",2,"TEN","","DB","02/17/1999"
"00-0038964","Adrian Frye",2,"NO","44","DB",NA
"00-0038965","Ellis Merriweather",2,"NO","35","RB",NA
"00-0038966","Natrone  Brooks",1,"ATL","35","CB","12/17/1999"
"00-0038966","Natrone Brooks",2,"ATL","35","CB",NA
"00-0038967","Clifford Chattman",2,"ATL","39","DB","05/23/1997"
"00-0038968","Timarcus Davis",2,"LAR","","DB","06/06/1998"
"00-0038969","Kearis Jackson",2,"TEN","","WR","12/09/1999"
"00-0038976","Marvin  Mims Jr.",1,"DEN","19","WR","03/19/2002"
"00-0038976","Marvin Mims",2,"DEN","83","WR","03/19/2002"
"00-0038977","Nathaniel Dell",2,"HOU","13","WR","10/29/1999"
"00-0038978","Byron  Young",1,"PHI","94","DT","11/10/2000"
"00-0038978","Byron Young",2,"LV","","DT","11/10/2000"
"00-0038979","Cedric  Tillman",1,"CLE","19","WR","04/19/2000"
"00-0038979","Cedric Tillman",2,"CLE","89","WR","04/19/2000"
"00-0038980","Zach  Harrison",1,"ATL","96","DE","08/14/2001"
"00-0038980","Zach Harrison",2,"ATL","96","DE","08/14/2001"
"00-0038981","Wanya  Morris",1,"KC","64","T","10/10/2000"
"00-0038981","Wanya Morris",2,"KC","","T","10/10/2000"
"00-0038982","Chamarri  Conner",1,"KC","27","SS","07/11/2000"
"00-0038982","Chamarri Conner",2,"KC","","FS","07/11/2000"
"00-0038983","B.J. Thompson",2,"KC","","DE","03/23/1999"
"00-0038984","Kei'Trel Clark",2,"ARI","13","CB","03/19/2001"
"00-0038985","Keondre Coburn",2,"KC","","NT","05/23/2000"
"00-0038986","Nic  Jones",1,"NYG","31","CB","10/15/2001"
"00-0038986","Nic Jones",2,"KC","","CB","10/15/2001"
"00-0038988","Zach Ojile",2,"MIN","","TE",NA
"00-0038990","Ayinde Eley",2,"CAR","43","LB",NA
"00-0038991","Taron Vincent",2,"LAR","","DT",NA
"00-0038993","Scott Lashley",2,"NO","","T","07/13/1998"
"00-0038994","Jordan Addison",2,"MIN","3","WR","01/27/2002"
"00-0038995","Bryan  Bresee",1,"NO","90","DT","10/06/2001"
"00-0038995","Bryan Bresee",2,"NO","90","DT","10/06/2001"
"00-0038996","Tucker  Kraft",1,"GB","85","TE","11/03/2000"
"00-0038996","Tucker Kraft",2,"GB","","TE","11/03/2000"
"00-0038997","Josh  Downs",1,"IND","1","WR","08/12/2001"
"00-0038997","Josh Downs",2,"IND","","WR","08/12/2001"
"00-0038998","Jake Haener",2,"NO","14","QB",NA
"00-0038999","Jordan Murray",2,"HOU","","TE","04/20/2000"
"00-0039000","Deonte  Banks",1,"NYG","2","CB","04/03/2001"
"00-0039000","Deonte Banks",2,"NYG","","CB","03/03/2001"
"00-0039001","Tyler  Steen",1,"PHI","56","G","06/24/2000"
"00-0039001","Tyler Steen",2,"PHI","","G","06/24/2000"
"00-0039002","Sydney  Brown",1,"PHI","21","SS","03/21/2000"
"00-0039002","Sydney Brown",2,"PHI","","SS","03/21/2000"
"00-0039003","Drew Sanders",2,"DEN","41","ILB","12/31/2000"
"00-0039004","Carter Warren",2,"NYJ","","T","07/08/1999"
"00-0039005","Jaylon Thomas",2,"BAL","","T",NA
"00-0039006","Felix Anudike-Uzomah",2,"KC","97","DE","01/24/2002"
"00-0039007","Garrett  Williams",1,"ARI","21","CB","06/01/2001"
"00-0039007","Garrett Williams",2,"ARI","21","DB","06/01/2001"
"00-0039008","Ricky Stromberg",2,"WAS","53","C","11/10/2000"
"00-0039009","Dylan  Horton",1,"HOU","92","DE","08/21/2000"
"00-0039009","Dylan Horton",2,"HOU","","DE","08/21/2000"
"00-0039010","Braeden Daniels",2,"WAS","79","T",NA
"00-0039011","Brian Cobbs",2,"ARI","38","WR",NA
"00-0039012","Justus Tavai",2,"NE","","DT","06/26/1998"
"00-0039013","Nolan  Smith",1,"PHI","3","OLB","01/18/2001"
"00-0039013","Nolan Smith",2,"PHI","","OLB","01/18/2001"
"00-0039014","Dawand  Jones",1,"CLE","79","T","08/06/2001"
"00-0039014","Dawand Jones",2,"CLE","74","T","08/06/2001"
"00-0039016","Toby Ndukwe",2,"PIT","","DE",NA
"00-0039018","Jack  Campbell",1,"DET","46","MLB","08/22/2000"
"00-0039018","Jack Campbell",2,"DET","46","ILB","08/22/2000"
"00-0039019","John  Michael Schmitz",1,"NYG","61","C","04/19/1999"
"00-0039019","John Michael Schmitz",2,"NYG","","C","04/19/1999"
"00-0039020","Anthony  Bradford",1,"SEA","75","G","04/28/2001"
"00-0039020","Anthony Bradford",2,"SEA","","G","04/28/2001"
"00-0039021","Roschon Johnson",2,"CHI","30","RB","01/31/2001"
"00-0039022","Jadakis Bonds",2,"GB","","WR",NA
"00-0039023","Joel Wilson",2,"BUF","","TE",NA
"00-0039030","Jake  Andrews",1,"HOU","60","C","11/11/1999"
"00-0039030","Jake Andrews",2,"NE","","C","11/11/1999"
"00-0039031","Adetomiwa  Adebawore",1,"IND","95","DT","03/04/2001"
"00-0039031","Adetomiwa Adebawore",2,"IND","","DE","03/04/2001"
"00-0039032","Tyjae Spears",2,"TEN","","RB","06/15/2001"
"00-0039033","Jerome Kapp",2,"NYJ","","WR",NA
"00-0039034","Peter  Skoronski",1,"TEN","77","G","07/31/2001"
"00-0039034","Peter Skoronski",2,"TEN","","T","07/31/2001"
"00-0039039","Jordan Swann",2,"BAL","","DB","02/25/1999"
"00-0039040","De'Von  Achane",1,"MIA","28","RB","10/13/2001"
"00-0039040","Devon Achane",2,"MIA","28","RB","10/13/2001"
"00-0039041","Elijah  Higgins",1,"ARI","84","TE","10/27/2000"
"00-0039041","Elijah Higgins",2,"ARI","84","TE","10/27/2000"
"00-0039042","Ryan Hayes",2,"IND","76","T","02/28/2000"
"00-0039043","Garett Maag",2,"MIN","","WR",NA
"00-0039044","Ed Lee",2,"NE","","WR",NA
"00-0039045","Nick Williams",2,"DEN","","WR",NA
"00-0039046","DeWayne McBride",2,"MIN","","RB","07/08/2001"
"00-0039047","Derick  Hall",1,"SEA","58","OLB","03/19/2001"
"00-0039047","Derick Hall",2,"SEA","","OLB","03/19/2001"
"00-0039048","Matthew  Bergeron",1,"ATL","65","G","02/26/2000"
"00-0039048","Matthew Bergeron",2,"ATL","65","G","02/26/2000"
"00-0039049","SirVocea  Dennis",1,"TB","8","ILB","03/09/2000"
"00-0039049","SirVocea Dennis",2,"TB","8","ILB","03/09/2000"
"00-0039050","Payne  Durham",1,"TB","87","TE","06/15/2000"
"00-0039050","Payne Durham",2,"TB","87","TE","06/15/2000"
"00-0039051","Josh  Hayes",1,"TB","32","CB","04/24/1999"
"00-0039051","Josh Hayes",2,"TB","32","CB","04/24/1999"
"00-0039052","Trey Palmer",2,"TB","10","WR","04/02/2001"
"00-0039053","Jose Ramirez",2,"TB","33","LB","05/09/1999"
"00-0039054","Marte  Mapu",1,"NE","15","ILB","11/08/1999"
"00-0039054","Marte Mapu",2,"NE","","ILB","11/08/1999"
"00-0039058","Steve  Avila",1,"LAR","73","G","10/16/1999"
"00-0039058","Steve Avila",2,"LAR","73","G","10/16/1999"
"00-0039059","Ethan  Evans",1,"LAR","42","P","07/19/2001"
"00-0039059","Ethan Evans",2,"LAR","42","P","07/19/2001"
"00-0039060","Jason Taylor",2,"LAR","25","FS","09/01/1974"
"00-0039061","Desjuan Johnson",2,"LAR","94","DT","09/02/1999"
"00-0039062","Jonathan Mingo",2,"CAR","15","WR","04/20/2001"
"00-0039063","Calijah  Kancey",1,"TB","94","DE","03/01/2001"
"00-0039063","Calijah Kancey",2,"TB","94","DE","03/01/2001"
"00-0039064","Zay  Flowers",1,"BAL","4","WR","09/11/2000"
"00-0039064","Zay Flowers",2,"BAL","4","WR","09/11/2000"
"00-0039065","Sam  LaPorta",1,"DET","87","TE","01/12/2001"
"00-0039065","Sam LaPorta",2,"DET","87","TE","01/12/2001"
"00-0039066","Michael  Mayer",1,"LV","87","TE","07/06/2001"
"00-0039066","Michael Mayer",2,"LV","","TE","07/06/2001"
"00-0039067","Rashee Rice",2,"KC","","WR","04/22/2000"
"00-0039068","Yaya  Diaby",1,"TB","","OLB","05/30/1999"
"00-0039068","YaYa Diaby",2,"TB","","OLB","05/30/1999"
"00-0039069","Michael Tutsie",2,"IND","","DB","02/21/1998"
"00-0039070","Gervon  Dexter Sr.",1,"CHI","99","DT","10/05/2000"
"00-0039070","Gervon Dexter",2,"CHI","98","DT","10/05/2000"
"00-0039071","Tyrique  Stevenson",1,"CHI","29","CB","05/26/2000"
"00-0039071","Tyrique Stevenson",2,"CHI","29","CB","05/26/2000"
"00-0039072","Jakorian  Bennett",1,"PHI","23","CB","08/23/2000"
"00-0039072","Jakorian Bennett",2,"LV","","CB","08/23/2000"
"00-0039073","Matthew Trickett",2,"ATL","31","K","09/23/1999"
"00-0039074","Davis  Allen",1,"LAR","87","TE","02/03/2001"
"00-0039074","Davis Allen",2,"LAR","87","TE","02/03/2001"
"00-0039075","Puka  Nacua",1,"LAR","12","WR","05/29/2001"
"00-0039075","Puka Nacua",2,"LAR","17","WR","05/29/2001"
"00-0039076","Nick  Hampton",1,"LAR","6","OLB","04/05/2000"
"00-0039076","Nick Hampton",2,"LAR","31","OLB","04/05/2000"
"00-0039077","Warren  McClendon Jr.",1,"LAR","71","T","04/11/2001"
"00-0039077","Warren McClendon",2,"LAR","71","T","04/11/2001"
"00-0039107","Stetson Bennett",2,"LAR","13","QB","10/28/1997"
"00-0039108","Will  Anderson Jr.",1,"HOU","51","DE","09/02/2001"
"00-0039108","Will Anderson",2,"HOU","51","DE","09/02/2001"
"00-0039109","Broderick  Jones",1,"PIT","77","T","05/16/2001"
"00-0039109","Broderick Jones",2,"PIT","77","T","05/16/2001"
"00-0039110","Keeanu  Benton",1,"PIT","95","DT","07/17/2001"
"00-0039110","Keeanu Benton",2,"PIT","95","DT","07/17/2001"
"00-0039111","Tuli  Tuipulotu",1,"LAC","45","OLB","09/03/2002"
"00-0039111","Tuli Tuipulotu",2,"LAC","45","DE","09/03/2002"
"00-0039112","Lukas  Van Ness",1,"GB","90","DE","07/06/2001"
"00-0039112","Lukas Van Ness",2,"GB","90","OLB","07/06/2001"
"00-0039133","Cam Smith",2,"MIA","24","CB","12/21/2000"
"00-0039134","Tre'Vius Tomlinson",2,"LAR","6","CB","01/10/2001"
"00-0039135","Ochaun Mathis",2,"LAR","32","LB","01/08/1999"
"00-0039136","Zach Evans",2,"LAR","21","RB","05/30/2001"
"00-0039137","Byron  Young",1,"LAR","","OLB","03/13/1998"
"00-0039137","Byron Young",2,"LAR","","OLB","03/13/1998"
"00-0039138","Kobie  Turner",1,"LAR","91","DT","04/26/1999"
"00-0039138","Kobie Turner",2,"LAR","91","NT","04/26/1999"
"00-0039139","Jahmyr  Gibbs",1,"DET","","RB","03/20/2002"
"00-0039139","Jahmyr Gibbs",2,"DET","26","RB","03/20/2002"
"00-0039140","Kelee  Ringo",1,"PHI","7","CB","06/27/2002"
"00-0039140","Kelee Ringo",2,"PHI","37","CB","06/27/2002"
"00-0039141","Brian  Branch",1,"DET","32","SS","10/22/2001"
"00-0039141","Brian Branch",2,"DET","29","SS","10/22/2001"
"00-0039142","Will  McDonald IV",1,"NYJ","9","OLB","06/04/1999"
"00-0039142","Will McDonald",2,"NYJ","","OLB","06/04/1999"
"00-0039143","Isaiah Foskey",2,"NO","55","DE","10/30/2000"
"00-0039144","Luke  Musgrave",1,"GB","88","TE","09/02/2000"
"00-0039144","Luke Musgrave",2,"GB","88","TE","09/02/2000"
"00-0039145","Joe  Tippmann",1,"NYJ","66","C","03/24/2001"
"00-0039145","Joe Tippmann",2,"NYJ","","C","03/24/2001"
"00-0039146","Jayden  Reed",1,"GB","11","WR","04/28/2000"
"00-0039146","Jayden Reed",2,"GB","11","WR","04/28/2000"
"00-0039147","Christian Gonzalez",2,"NE","","CB","06/28/2002"
"00-0039148","Keion  White",1,"NE","99","OLB","01/20/1999"
"00-0039148","Keion White",2,"NE","","DE","01/20/1999"
"00-0039149","Quan  Martin",1,"WAS","20","FS","04/17/2000"
"00-0039149","Jartavius Martin",2,"WAS","20","CB","04/17/2000"
"00-0039150","Bryce  Young",1,"CAR","9","QB","07/25/2001"
"00-0039150","Bryce Young",2,"CAR","9","QB","07/25/2001"
"00-0039151","Emmanuel  Forbes",1,"LAR","1","CB","01/13/2001"
"00-0039151","Emmanuel Forbes",2,"WAS","13","CB","01/13/2001"
"00-0039152","Will Levis",2,"TEN","","QB","06/27/1999"
"00-0039155","B.J. Ojulari",2,"ARI","18","OLB","04/05/2002"
"00-0039156","Julius  Brents",1,"MIA","32","CB","01/18/2000"
"00-0039156","Julius Brents",2,"IND","29","CB","01/18/2000"
"00-0039157","Cody  Mauch",1,"TB","69","G","01/15/1999"
"00-0039157","Cody Mauch",2,"TB","69","G","01/15/1999"
"00-0039158","Blake Freeland",2,"IND","73","T","05/03/2001"
"00-0039163","C.J.  Stroud",1,"HOU","7","QB","10/03/2001"
"00-0039163","C.J. Stroud",2,"HOU","7","QB","10/03/2001"
"00-0039164","Anthony  Richardson",1,"IND","5","QB","05/22/2002"
"00-0039164","Anthony Richardson",2,"IND","5","QB","05/22/2002"
"00-0039165","Zach  Charbonnet",1,"SEA","26","RB","01/08/2001"
"00-0039165","Zach Charbonnet",2,"SEA","26","RB","01/08/2001"
"00-0039166","Andrew Whitaker",2,"SEA","","DB",NA
