"playid","season","week","gamekey_internal","offense","defense","play_type","quarter","minutes","seconds","yards_to_endzone","down","distance","yards_gained","total_rbs","total_wrs","total_tes","personnel","shotgun","play_action","no_huddle","defenders_in_box","run_direction","yards_created","yards_blocked","target_depth","evaded_tackle1","evaded_tackle2","evaded_tackle3","oline_hurry","qb_seconds_to_throw","throw_under_duress","batted_pass","money_throw","interceptable_pass","danger_play","catchable_pass","contested_target","end_zone_target","drop","pass_breakup","qb_throw_away","receiver_separation_at_target","qb_id","runner_id","targeted_receiver_id","targeted_defender_id","coverage_type","skill1","skill1_route","skill1_motion","skill1_cushion","skill2","skill2_route","skill2_motion","skill2_cushion","skill3","skill3_route","skill3_motion","skill3_cushion","skill4","skill4_route","skill4_motion","skill4_cushion","skill5","skill5_route","skill5_motion","skill5_cushion","qb_pressure_defender1_id","qb_pressure_defender2_id","qb_pressure_defender3_id","pass_breakup_defender_id","description","first_down_gained","redzone","away_team","home_team","off_score","def_score","penalty_team","penalty","blocked_kick","interception","sack","fumble","fumble_lost","over_under","spread","surface","conditions","forecast_temp","forecast_wind"
1113576,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",1,1,10,"59",2,9,0,1,2,2,"12",1,0,0,7,"","","","9","","","",0,"1.8",0,0,0,0,0,0,0,"0",0,0,0,"STP","00-0035228","","00-0039849","00-0039345","3","00-0039849",1,"","8","00-0039737",1,"","","00-0033553",0,"","","00-0037744",1,"","","00-0038559",1,"","9","","","","","(1:10) (Shotgun) 1-K.Murray pass incomplete short left to 18-M.Harrison.",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113577,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",1,1,7,"59",3,9,0,1,3,1,"11",1,0,0,6,"","","","8","","","",0,"4.8",0,0,0,0,0,0,0,"0",0,0,0,"TCV","00-0035228","","00-0037744","00-0027114","3","00-0033891",1,"","6","00-0037744",1,"","3","00-0038559",1,"P","2","00-0039921",1,"","","00-0039849",1,"","8","00-0036151","","","","(1:07) (Shotgun) 1-K.Murray pass incomplete short right to 85-T.McBride [47-B.Huff].",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113578,2025,3,"2025-09-21_SF_ARI","ARI","SF","PUNT",1,1,1,"59",4,9,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(1:01) 12-B.Gillikin punts 50 yards to SF 9, Center-46-A.Brewer. 9-S.Moore to SF 23 for 14 yards (50-C.Simon; 25-Z.Collins).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113579,2025,3,"2025-09-21_SF_ARI","SF","ARI","RUSH",1,0,51,"77",1,10,3,1,2,2,"12",1,0,0,5,"RT","1","2","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0033280","","","","00-0037112",0,"","","00-0033280",0,"","","00-0036887",0,"P","","00-0033307",0,"","","00-0039916",0,"S","","","","","","(:51) (Shotgun) 23-C.McCaffrey right tackle to SF 26 for 3 yards (2-Ma.Wilson; 25-Z.Collins).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113580,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",1,0,8,"74",2,7,0,1,2,2,"12",1,0,0,7,"","","","-3","","","",0,"2.1",0,0,0,0,0,1,0,"0",1,0,0,"CLS","00-0036972","","00-0033280","00-0039807","6","00-0033307",1,"","8","00-0036887",0,"P","","00-0033280",1,"S","","00-0039916",1,"","10","00-0037112",1,"","6","","","","","(:08) (Shotgun) 10-M.Jones pass incomplete short right to 23-C.McCaffrey.",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113581,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",1,0,5,"74",3,7,-2,1,3,1,"11",1,0,0,7,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","3","00-0033280",1,"P","6","00-0039916",1,"","5","00-0033307",1,"","4","00-0037112",0,"","","00-0038090",1,"","6","00-0034381","","","","(:05) (Shotgun) 10-M.Jones sacked at SF 24 for -2 yards (10-J.Sweat).",0,"0","ARI","SF",0,0,"","",0,0,1,0,0,44.5,1.5,"Grass","Sunny",72,7
1113582,2025,3,"2025-09-21_SF_ARI","SF","ARI","PUNT",2,15,0,"76",4,9,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(15:00) 7-T.Morstead punts 41 yards to ARZ 35, Center-46-J.Weeks, fair catch by 4-G.Dortch.",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113583,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,14,54,"65",1,10,7,1,3,1,"11",0,0,0,6,"","","","7","","","",0,"3.4",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0035228","","00-0033891","00-0040152","C","00-0033891",1,"","4","00-0038559",1,"","3","00-0039737",0,"","","00-0039921",0,"","","00-0039849",1,"","1","","","","","(14:54) 1-K.Murray pass short left to 17-Z.Jones ran ob at ARZ 42 for 7 yards.",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113584,2025,3,"2025-09-21_SF_ARI","ARI","SF","RUSH",2,14,18,"58",2,3,-1,1,3,1,"11",1,0,0,6,"RM","2","-3","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0039921","","","","00-0033891",0,"P","","00-0039737",0,"","","00-0039921",0,"","","00-0035500",0,"","","00-0039849",0,"","","","","","","(14:18) (Shotgun) 33-T.Benson up the middle to ARZ 41 for -1 yards (92-J.Elliott).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113585,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,13,33,"59",3,4,17,1,3,1,"11",1,0,0,7,"","0","17","17","","","",0,"2.4",0,0,0,0,0,1,1,"0",0,0,0,"TCV","00-0035228","","00-0037744","00-0040185","1","00-0038559",1,"","1","00-0037744",0,"","2","00-0039921",0,"","","00-0039849",1,"","5","00-0035500",1,"","1","","","","","(13:33) (Shotgun) 1-K.Murray pass deep left to 85-T.McBride to SF 42 for 17 yards (36-M.Sigle).",1,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113586,2025,3,"2025-09-21_SF_ARI","ARI","SF","RUSH",2,13,3,"42",1,10,4,1,3,1,"11",1,0,1,6,"RM","4","0","","00-0036151","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0039921","","","","00-0038559",0,"","","00-0037744",0,"","","00-0039921",0,"","","00-0035500",0,"","","00-0039849",0,"","","","","","","(13:03) (No Huddle, Shotgun) 33-T.Benson up the middle to SF 38 for 4 yards (99-C.West; 36-M.Sigle).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113587,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,12,22,"38",2,6,1,1,3,1,"11",1,0,0,5,"","0","1","1","","","",0,"1.9",0,0,0,0,0,1,0,"0",0,0,0,"CLS","00-0035228","","00-0039921","00-0036502","1","00-0039849",1,"","8","00-0037744",1,"P","1","00-0039921",1,"","","00-0035500",1,"","5","00-0038559",1,"","1","00-0038625","","","","(12:22) (Shotgun) 1-K.Murray pass short left to 33-T.Benson to SF 37 for 1 yard (25-J.Pinnock) [53-D.Winters].",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113588,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,11,41,"37",3,5,6,1,3,1,"11",1,0,0,5,"","0","6","6","","","",0,"2.1",0,0,0,0,0,1,1,"0",0,0,0,"CLS","00-0035228","","00-0039849","00-0036502","1","00-0039921",1,"","5","00-0037744",1,"","1","00-0033891",1,"","9","00-0039849",1,"","2","00-0038559",1,"","1","","","","","(11:41) (Shotgun) 1-K.Murray pass short right to 18-M.Harrison to SF 31 for 6 yards (25-J.Pinnock).",1,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113589,2025,3,"2025-09-21_SF_ARI","ARI","SF","RUSH",2,11,1,"31",1,10,2,1,2,2,"12",1,0,0,6,"RM","1","1","","00-0036266","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0039921","","","","00-0038559",0,"","","00-0039041",0,"","","00-0037744",0,"","","00-0039921",0,"","","00-0033891",0,"","","","","","","(11:01) (Shotgun) 33-T.Benson up the middle to SF 29 for 2 yards (54-F.Warner; 91-S.Okuayinonu).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113590,2025,3,"2025-09-21_SF_ARI","ARI","SF","RUSH",2,10,21,"29",2,8,8,1,2,2,"12",1,0,0,6,"LE","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0035228","","","3","00-0039849",1,"","6","00-0038559",1,"","5","00-0039921",1,"S","","00-0037744",1,"","","00-0039737",1,"","","","","","","(10:21) (Shotgun) 1-K.Murray scrambles left end ran ob at SF 21 for 8 yards (27-J.Brown; 0-R.Green).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113591,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,9,38,"21",1,10,0,1,2,2,"12",1,0,0,6,"","","","6","","","",0,"1.9",0,0,0,0,0,0,0,"0",0,1,0,"TCV","00-0035228","","00-0039737","00-0038625","3","00-0039737",1,"","","00-0037744",1,"","","00-0033553",1,"","","00-0033891",1,"","6","00-0039849",1,"","6","","","","00-0038625","(9:38) (Shotgun) 1-K.Murray pass incomplete short left to 87-T.Reiman (54-F.Warner).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113592,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,9,35,"21",2,10,0,1,3,1,"11",1,0,0,6,"","","","21","","","",0,"5.4",0,0,0,0,0,0,1,"1",0,0,0,"TCV","00-0035228","","00-0033553","00-0038625","2","00-0037744",1,"","1","00-0033553",1,"","","00-0033891",1,"","14","00-0039849",1,"","2","00-0038559",1,"","6","","","","","(9:35) (Shotgun) 1-K.Murray pass incomplete deep left to 6-J.Conner (53-D.Winters).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113593,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,9,26,"21",3,10,5,1,3,1,"11",1,0,0,5,"","0","5","2","","","",0,"2.9",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0035228","","00-0039921","00-0034815","3","00-0033891",1,"","1","00-0037744",1,"","5","00-0039921",0,"","","00-0038559",1,"","1","00-0039849",1,"","4","","","","","(9:26) (Shotgun) 1-K.Murray pass short middle to 33-T.Benson to SF 16 for 5 yards (54-F.Warner; 53-D.Winters).",0,"0","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113594,2025,3,"2025-09-21_SF_ARI","ARI","SF","FGXP",2,8,48,"16",4,5,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(8:48) 38-C.Ryland 34 yard field goal is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",0,"1","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113595,2025,3,"2025-09-21_SF_ARI","SF","ARI","KOFF",2,8,45,"35",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","38-C.Ryland kicks 64 yards from ARZ 35 to SF 1. 9-S.Moore to SF 32 for 31 yards (50-C.Simon; 13-K.Clark).",0,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113596,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,8,40,"68",1,10,9,1,3,1,"11",0,0,0,6,"","0","9","8","","","",1,"2.5",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0036972","","00-0034272","00-0039807","2M","00-0039916",1,"","1","00-0033280",1,"S","1","00-0037112",1,"","","00-0029892",1,"P","","00-0034272",1,"","1","00-0038795","","","","(8:40) 10-M.Jones pass short right to 83-M.Valdes-Scantling to SF 41 for 9 yards (16-M.Melton).",0,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113597,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,8,10,"59",2,1,18,1,3,1,"11",0,1,0,7,"","0","18","18","","","",0,"4.2",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0036972","","00-0039916","00-0038984","1","00-0039916",1,"","2","00-0036887",0,"","","00-0029892",0,"","","00-0033280",0,"","","00-0033307",1,"","1","","","","","(8:10) 10-M.Jones pass deep middle to 1-R.Pearsall to ARZ 41 for 18 yards (13-K.Clark).",1,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113598,2025,3,"2025-09-21_SF_ARI","SF","ARI","RUSH",2,7,33,"41",1,10,3,1,4,0,"10",1,0,0,6,"RM","2","1","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0033280","","","","00-0038090",0,"","","00-0034272",0,"S","","00-0033280",0,"","","00-0029892",0,"","","00-0039916",0,"","","","","","","(7:33) (Shotgun) 23-C.McCaffrey up the middle to ARZ 38 for 3 yards (2-Ma.Wilson; 5-B.Browning).",0,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113599,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,6,53,"38",2,7,9,1,3,1,"11",1,0,0,7,"","2","7","7","","","",0,"1.8",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0036972","","00-0033307","00-0039807","C","00-0033307",1,"","1","00-0033280",1,"","","00-0036887",1,"","10","00-0029892",1,"S","1","00-0039916",1,"","7","","","","","(6:53) (Shotgun) 10-M.Jones pass short left to 84-K.Bourne to ARZ 29 for 9 yards (16-M.Melton).",1,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113600,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,6,19,"29",1,10,10,1,2,2,"12",1,0,0,7,"","0","10","8","","","",0,"1.8",0,0,0,0,0,1,0,"0",0,0,0,"CLS","00-0036972","","00-0037112","00-0035705","6","00-0036887",1,"","","00-0037112",1,"","","00-0033280",1,"","","00-0033307",1,"","7","00-0039916",1,"S","6","","","","","(6:19) (Shotgun) 10-M.Jones pass short middle to 88-J.Tonges to ARZ 19 for 10 yards (34-J.Thompson).",0,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113601,2025,3,"2025-09-21_SF_ARI","SF","ARI","RUSH",2,5,44,"19",1,10,-5,1,2,2,"12",0,0,0,6,"RE","0","-5","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0033280","","","","00-0039916",0,"","","00-0033280",0,"","","00-0037112",0,"P","","00-0036887",0,"P","","00-0033307",0,"","","","","","","(5:44) 23-C.McCaffrey right end to ARZ 24 for -5 yards (2-Ma.Wilson).",0,"1","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113602,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,5,9,"24",2,15,0,1,3,1,"11",1,0,0,5,"","","","10","","","",0,"2.6",0,0,0,0,0,1,1,"0",0,0,0,"TCV","00-0036972","","00-0037112","00-0040230","1","00-0038090",1,"","1","00-0034272",1,"","6","00-0033280",1,"","","00-0037112",1,"","","00-0039916",1,"","1","","","","","(5:09) (Shotgun) 10-M.Jones pass incomplete short right to 88-J.Tonges [93-C.Campbell].",0,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113603,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,5,4,"24",3,15,5,1,3,1,"11",1,0,0,7,"","0","5","3","","","",0,"2.5",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0036972","","00-0033280","00-0035144","1","00-0038090",1,"S","5","00-0033307",1,"","2","00-0033280",1,"","","00-0037112",0,"","","00-0039916",1,"","1","","","","","(5:04) (Shotgun) 10-M.Jones pass short middle to 23-C.McCaffrey to ARZ 19 for 5 yards (2-Ma.Wilson).",0,"0","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113604,2025,3,"2025-09-21_SF_ARI","SF","ARI","FGXP",2,4,26,"19",4,10,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(4:26) 18-E.Pineiro 38 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",0,"1","ARI","SF",0,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113605,2025,3,"2025-09-21_SF_ARI","ARI","SF","KOFF",2,4,22,"35",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","18-E.Pineiro kicks 58 yards from SF 35 to ARZ 7. 31-E.Demercado to ARZ 28 for 21 yards (82-B.Willis; 33-S.Neal).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113606,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,4,17,"72",1,10,1,1,3,1,"11",1,1,0,7,"","0","1","-6","00-0038625","","",0,"3.5",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0035228","","00-0033553","00-0038625","4","00-0039849",1,"","2","00-0035500",1,"","5","00-0033553",0,"","","00-0039737",1,"","","00-0033891",1,"","7","","","","","(4:17) (Shotgun) 1-K.Murray pass short left to 6-J.Conner to ARZ 29 for 1 yard (53-D.Winters).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113607,2025,3,"2025-09-21_SF_ARI","ARI","SF","PASS",2,3,35,"71",2,9,8,1,2,2,"12",1,1,0,7,"","1","7","3","","","",0,"2.6",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0035228","","00-0037744","00-0038554","4","00-0039849",1,"","8","00-0039737",0,"","","00-0033553",0,"","","00-0037744",1,"","","00-0038559",1,"","9","","","","","(3:35) (Shotgun) 1-K.Murray pass short right to 85-T.McBride to ARZ 37 for 8 yards (27-J.Brown).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113608,2025,3,"2025-09-21_SF_ARI","ARI","SF","RUSH",2,2,58,"63",3,1,0,1,2,2,"12",0,0,0,6,"LG","1","-1","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0033553","","","","00-0039849",0,"","","00-0037744",0,"","","00-0033553",0,"","","00-0040382",0,"","","00-0039737",0,"","","","","","","(2:58) 6-J.Conner left guard to ARZ 37 for no gain (54-F.Warner; 47-B.Huff).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113609,2025,3,"2025-09-21_SF_ARI","ARI","SF","PUNT",2,2,19,"63",4,1,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","(2:19) 12-B.Gillikin punts 53 yards to SF 10, Center-46-A.Brewer. 9-S.Moore pushed ob at SF 14 for 4 yards (80-S.Fehoko).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113610,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,2,8,"86",1,10,7,1,2,2,"12",0,1,0,7,"","0","7","2","00-0036298","","",0,"2.9",0,0,0,0,0,1,0,"0",0,0,0,"CLS","00-0036972","","00-0033280","00-0036298","6","00-0033307",1,"S","8","00-0039916",1,"","2","00-0037112",1,"","","00-0033280",0,"","","00-0036887",0,"","","","","","","(2:08) 10-M.Jones pass short left to 23-C.McCaffrey pushed ob at SF 21 for 7 yards (42-D.Taylor-Demerson).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113611,2025,3,"2025-09-21_SF_ARI","SF","ARI","RUSH",2,2,0,"79",2,3,10,1,2,2,"12",0,0,0,6,"RM","2","8","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","00-0033280","","","","00-0039916",0,"","","00-0033280",0,"","","00-0037112",0,"P","","00-0036887",0,"P","","00-0033307",0,"","","","","","","(2:00) 23-C.McCaffrey up the middle to SF 31 for 10 yards (42-D.Taylor-Demerson).",1,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113612,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,1,18,"69",1,10,0,1,3,1,"11",1,0,0,6,"","","","-5","","","",0,"2.3",0,1,0,0,0,0,0,"0",0,0,0,"CLS","00-0036972","","00-0033280","00-0036298","6","00-0038090",1,"","6","00-0037112",0,"","","00-0033280",1,"S","12","00-0039916",1,"","2","00-0033307",1,"","7","","","","","(1:18) (Shotgun) 10-M.Jones pass incomplete short right to 23-C.McCaffrey (79-P.Mustipher).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113613,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,1,13,"69",2,10,0,1,3,1,"11",1,0,0,6,"","","","3","","","",0,"3.7",0,0,0,0,0,1,0,"0",1,0,0,"STP","00-0036972","","00-0033280","00-0038984","C","00-0033307",1,"","1","00-0037112",0,"P","","00-0033280",1,"","","00-0038090",1,"","4","00-0039916",1,"","7","","","","","(1:13) (Shotgun) 10-M.Jones pass incomplete short right to 23-C.McCaffrey.",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113614,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,1,8,"69",3,10,20,1,3,1,"11",1,0,0,6,"","1","19","17","","","",0,"2.5",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0036972","","00-0039916","00-0033890","3","00-0038090",1,"","6","00-0037112",0,"","","00-0033280",1,"S","3","00-0039916",1,"","5","00-0033307",1,"","7","","","","","(1:08) (Shotgun) 10-M.Jones pass deep middle to 1-R.Pearsall to ARZ 49 for 20 yards (27-A.Davis-Gaither).",1,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113615,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,0,47,"49",1,10,6,1,3,1,"11",1,0,1,7,"","0","6","1","","","",0,"1.9",0,0,0,0,0,1,0,"0",0,0,0,"OPN","00-0036972","","00-0033280","00-0035144","3","00-0033307",1,"","7","00-0033280",1,"","","00-0037112",1,"","1","00-0038090",1,"","7","00-0039916",1,"","4","","","","","(:47) (No Huddle, Shotgun) 10-M.Jones pass short left to 23-C.McCaffrey pushed ob at ARZ 43 for 6 yards (2-Ma.Wilson).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113616,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,0,42,"43",2,4,4,1,3,1,"11",1,0,0,6,"","0","4","3","","","",0,"1.7",0,0,0,0,0,1,0,"0",0,0,0,"CLS","00-0036972","","00-0039916","00-0038984","2","00-0038090",1,"","7","00-0037112",1,"","","00-0037746",0,"","","00-0034272",1,"","4","00-0039916",1,"S","6","","","","","(:42) (Shotgun) 10-M.Jones pass short right to 1-R.Pearsall to ARZ 39 for 4 yards (13-K.Clark).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113617,2025,3,"2025-09-21_NA","","","NOPL",2,0,36,"",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","Timeout #1 by SF at 00:36.",0,"","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113618,2025,3,"2025-09-21_SF_ARI","SF","ARI","NOPL",2,0,36,"39",1,10,0,1,3,1,"11",1,0,0,7,"","","","0","","","",0,"2.3",0,0,0,0,0,1,1,"0",0,0,0,"TCV","00-0036972","","","00-0038984","2","00-0039916",1,"","7","00-0034272",1,"","11","00-0037746",0,"","","00-0037112",1,"","","00-0038090",1,"P","6","","","","","(:36) (Shotgun) 10-M.Jones pass incomplete short left to 1-R.Pearsall (13-K.Clark). PENALTY on SF-64-J.Brendel, Offensive Holding, 10 yards, enforced at ARZ 39 - No Play.",0,"0","ARI","SF",3,3,"SF","Offensive Holding",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113619,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,0,32,"49",1,20,11,1,3,1,"11",1,0,0,6,"","1","10","7","","","",0,"1.9",0,0,0,0,0,1,0,"0",0,0,0,"STP","00-0036972","","00-0033307","00-0039807","2M","00-0039916",1,"","1","00-0038090",1,"","5","00-0037112",1,"","3","00-0033280",1,"","","00-0033307",1,"","1","","","","","(:32) (Shotgun) 10-M.Jones pass short right to 84-K.Bourne to ARZ 38 for 11 yards (2-Ma.Wilson).",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113620,2025,3,"2025-09-21_NA","","","NOPL",2,0,28,"",0,0,0,0,5,0,"00",0,0,0,0,"","","","","","","",0,"",0,0,0,0,0,0,0,"",0,0,0,"","","","","","","",0,"","","",0,"","","",0,"","","",0,"","","",0,"","","","","","","Timeout #1 by SF at 00:28.",0,"","ARI","SF",0,0,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
1113621,2025,3,"2025-09-21_SF_ARI","SF","ARI","PASS",2,0,28,"38",2,9,0,1,3,1,"11",1,0,0,6,"","","","20","","","",0,"2.6",0,0,0,0,0,0,0,"0",0,0,0,"STP","00-0036972","","00-0033280","00-0035705","2","00-0038090",1,"","7","00-0039916",1,"","6","00-0033280",1,"S","11","00-0036887",1,"P","","00-0033307",1,"","8","00-0026190","","","","(:28) (Shotgun) 10-M.Jones pass incomplete deep left to 23-C.McCaffrey [93-C.Campbell].",0,"0","ARI","SF",3,3,"","",0,0,0,0,0,44.5,1.5,"Grass","Sunny",72,7
